1671;25;10
1672;26;10
1673;26;10
1674;28;10
1675;28;10
1676;30;10
1677;2;11
1678;3;11
1679;12;14
1680;12;14
1681;12;14
1682;13;14
1683;13;14
1684;13;14
1685;14;14
1686;14;14
1687;15;14
1688;15;14
1689;15;14
1690;16;14
1691;17;14
1692;17;14
1693;18;14
1694;18;14
1695;20;14
1696;20;14
1697;20;14
1698;21;14
1699;21;14
1700;22;14
1701;22;14
1702;26;14
1703;27;14
1704;27;14
1705;28;14
1706;1;15
1707;2;15
1708;2;15
1709;2;15
1710;2;15
1711;3;15
1712;5;15
1713;7;15
1714;7;15
1715;8;15
1716;10;15
1717;11;15
1718;11;15
1719;12;15
1720;12;15
1721;12;15
1722;13;15
1723;13;15
1724;13;15
1725;14;15
1726;14;15
1727;15;15
1728;9;12
1729;9;12
1730;10;12
1731;11;12
1732;11;12
1733;14;12
1734;16;12
1735;16;12
1736;18;12
1737;18;12
1738;18;12
1739;18;12
1740;19;12
1741;19;12
1742;20;12
1743;21;12
1744;23;12
1745;24;12
1746;27;12
1747;27;12
1748;27;12
1749;29;12
1750;29;12
1751;29;12
1752;30;12
1753;2;13
1754;4;13
1755;5;13
1756;6;13
1757;7;13
1758;7;13
1759;7;13
1760;8;13
1761;8;13
1762;8;13
1763;4;11
1764;6;11
1765;7;11
1766;8;11
1767;10;11
1768;10;11
1769;11;11
1770;11;11
1771;11;11
1772;13;11
1773;14;11
1774;14;11
1775;15;11
1776;15;11
1777;16;11
